date,precipitation_sum_mm,wind_speed_max_kmh,port
2022-02-17,0.0,12.5,Sagar-Sandheads
2022-02-18,0.0,10.5,Sagar-Sandheads
2022-02-19,0.0,12.9,Sagar-Sandheads
2022-02-20,3.7,20.7,Sagar-Sandheads
2022-02-21,0.0,18.4,Sagar-Sandheads
2022-02-22,0.2,13.0,Sagar-Sandheads
2022-02-23,0.1,12.8,Sagar-Sandheads
2022-02-24,0.2,18.5,Sagar-Sandheads
2022-02-25,0.0,15.1,Sagar-Sandheads
2022-02-26,0.0,10.0,Sagar-Sandheads
2022-02-27,0.0,13.2,Sagar-Sandheads
2022-02-28,0.0,18.8,Sagar-Sandheads
2022-03-01,3.6,12.4,Sagar-Sandheads
2022-03-02,0.0,12.0,Sagar-Sandheads
2022-03-03,0.0,11.8,Sagar-Sandheads
2022-03-04,0.0,14.3,Sagar-Sandheads
2022-03-05,0.0,16.6,Sagar-Sandheads
2022-03-06,0.1,14.9,Sagar-Sandheads
2022-03-07,0.0,14.3,Sagar-Sandheads
2022-03-08,0.0,14.6,Sagar-Sandheads
2022-03-09,0.0,11.9,Sagar-Sandheads
2022-03-10,0.0,16.1,Sagar-Sandheads
2022-03-11,0.0,12.1,Sagar-Sandheads
2022-03-12,0.0,13.0,Sagar-Sandheads
2022-03-13,0.0,11.4,Sagar-Sandheads
2022-03-14,0.0,15.3,Sagar-Sandheads
2022-03-15,0.0,17.5,Sagar-Sandheads
2022-03-16,0.0,18.7,Sagar-Sandheads
2022-03-17,0.0,17.4,Sagar-Sandheads
2022-03-18,0.0,14.5,Sagar-Sandheads
2022-03-19,0.0,17.7,Sagar-Sandheads
2022-03-20,0.0,18.5,Sagar-Sandheads
2022-03-21,0.0,20.4,Sagar-Sandheads
2022-03-22,0.0,18.6,Sagar-Sandheads
2022-03-23,0.0,22.0,Sagar-Sandheads
2022-03-24,0.0,27.6,Sagar-Sandheads
2022-03-25,0.0,29.9,Sagar-Sandheads
2022-03-26,0.4,29.9,Sagar-Sandheads
2022-03-27,0.5,23.7,Sagar-Sandheads
2022-03-28,0.0,25.2,Sagar-Sandheads
2022-03-29,0.0,27.3,Sagar-Sandheads
2022-03-30,1.4,25.4,Sagar-Sandheads
2022-03-31,1.9,28.6,Sagar-Sandheads
2022-04-01,1.5,28.5,Sagar-Sandheads
2022-04-02,1.0,29.6,Sagar-Sandheads
2022-04-03,1.1,28.5,Sagar-Sandheads
2022-04-04,0.7,32.6,Sagar-Sandheads
2022-04-05,0.5,31.0,Sagar-Sandheads
2022-04-06,0.0,28.1,Sagar-Sandheads
2022-04-07,0.0,23.5,Sagar-Sandheads
2022-04-08,0.0,30.4,Sagar-Sandheads
2022-04-09,0.0,31.2,Sagar-Sandheads
2022-04-10,0.1,34.6,Sagar-Sandheads
2022-04-11,0.0,33.1,Sagar-Sandheads
2022-04-12,0.2,31.6,Sagar-Sandheads
2022-04-13,0.2,33.0,Sagar-Sandheads
2022-04-14,0.0,33.8,Sagar-Sandheads
2022-04-15,0.0,27.0,Sagar-Sandheads
2022-04-16,0.0,30.1,Sagar-Sandheads
2022-04-17,0.0,28.1,Sagar-Sandheads
2022-04-18,0.0,23.2,Sagar-Sandheads
2022-04-19,0.0,31.3,Sagar-Sandheads
2022-04-20,0.8,35.1,Sagar-Sandheads
2022-04-21,1.6,26.5,Sagar-Sandheads
2022-04-22,4.3,27.7,Sagar-Sandheads
2022-04-23,0.0,26.1,Sagar-Sandheads
2022-04-24,0.0,24.4,Sagar-Sandheads
2022-04-25,0.0,24.0,Sagar-Sandheads
2022-04-26,0.0,26.8,Sagar-Sandheads
2022-04-27,0.0,28.3,Sagar-Sandheads
2022-04-28,0.0,24.9,Sagar-Sandheads
2022-04-29,0.1,29.9,Sagar-Sandheads
2022-04-30,0.5,30.7,Sagar-Sandheads
2022-05-01,1.2,27.9,Sagar-Sandheads
2022-05-02,4.4,26.1,Sagar-Sandheads
2022-05-03,4.0,28.6,Sagar-Sandheads
2022-05-04,0.7,27.9,Sagar-Sandheads
2022-05-05,15.3,20.1,Sagar-Sandheads
2022-05-06,1.0,19.8,Sagar-Sandheads
2022-05-07,0.3,14.8,Sagar-Sandheads
