date,precipitation_sum_mm,wind_speed_max_kmh,port
2022-08-09,29.2,31.7,Gopalpur
2022-08-10,22.3,30.1,Gopalpur
2022-08-11,4.3,24.5,Gopalpur
2022-08-12,8.1,18.7,Gopalpur
2022-08-13,64.2,14.8,Gopalpur
2022-08-14,74.2,30.6,Gopalpur
2022-08-15,0.0,32.0,Gopalpur
2022-08-16,1.6,21.9,Gopalpur
2022-08-17,1.4,16.2,Gopalpur
2022-08-18,15.3,25.1,Gopalpur
2022-08-19,11.7,16.3,Gopalpur
2022-08-20,6.2,24.7,Gopalpur
2022-08-21,0.4,20.4,Gopalpur
2022-08-22,0.0,16.8,Gopalpur
2022-08-23,9.0,11.3,Gopalpur
2022-08-24,14.8,26.5,Gopalpur
2022-08-25,0.9,12.4,Gopalpur
2022-08-26,0.3,16.1,Gopalpur
2022-08-27,0.3,19.4,Gopalpur
2022-08-28,1.2,23.0,Gopalpur
2022-08-29,1.6,17.3,Gopalpur
2022-08-30,0.8,14.9,Gopalpur
2022-08-31,3.1,24.9,Gopalpur
2022-09-01,0.0,21.0,Gopalpur
2022-09-02,0.1,19.4,Gopalpur
2022-09-03,0.3,24.7,Gopalpur
2022-09-04,1.8,15.9,Gopalpur
2022-09-05,2.6,21.3,Gopalpur
2022-09-06,2.3,20.5,Gopalpur
2022-09-07,17.2,19.3,Gopalpur
2022-09-08,19.1,23.5,Gopalpur
2022-09-09,30.5,27.1,Gopalpur
2022-09-10,27.7,20.9,Gopalpur
2022-09-11,5.9,34.6,Gopalpur
2022-09-12,0.2,37.9,Gopalpur
2022-09-13,7.7,35.6,Gopalpur
2022-09-14,0.1,28.9,Gopalpur
2022-09-15,0.0,28.0,Gopalpur
2022-09-16,0.3,20.4,Gopalpur
2022-09-17,1.3,18.9,Gopalpur
2022-09-18,11.7,12.0,Gopalpur
2022-09-19,25.5,16.4,Gopalpur
2022-09-20,16.0,18.1,Gopalpur
2022-09-21,0.2,19.4,Gopalpur
2022-09-22,5.8,19.4,Gopalpur
2022-09-23,6.7,8.5,Gopalpur
